"MunicipalityName","FIPS_ID","Year","Population"
"Johnstown",39855,1983,1581
"Julesburg",39965,1983,1504
"Keenesburg",40185,1983,537
"Kersey",40515,1983,949
"Kim",40570,1983,102
"Kiowa",40790,1983,251
"Kit Carson",41010,1983,275
"Kremmling",41560,1983,1270
"La Jara",42055,1983,836
"La Junta",42110,1983,8365
"La Salle",43605,1983,1928
"La Veta",44100,1983,705
"Lafayette",41835,1983,11751
"Lake City",42330,1983,279
"Lakeside",42495,1983,16
"Lakewood",43000,1983,121898
"Lamar",43110,1983,8547
"Larkspur",43550,1983,161
"Las Animas",43660,1983,2873
"Leadville",44320,1983,3340
"Limon",44980,1983,1774
"Littleton",45255,1983,32693
"Lochbuie",45530,1983,935
"Log Lane Village",45695,1983,729
"Longmont",45970,1983,47234
"Louisville",46355,1983,6621
"Loveland",46465,1983,33509
"Lyons",47070,1983,1260
"Manassa",48060,1983,1032
"Mancos",48115,1983,1005
"Manitou Springs",48445,1983,4605
"Manzanola",48500,1983,453
"Marble",48555,1983,39
"Mead",49600,1983,371
"Meeker",49875,1983,2656
"Merino",50040,1983,269
"Milliken",50480,1983,1655
"Minturn",50920,1983,971
"Moffat",51250,1983,111
"Monte Vista",51635,1983,4261
"Montezuma",51690,1983,36
"Montrose",51745,1983,9376
"Monument",51800,1983,832
"Morrison",52075,1983,504
"Mount Crested Butte",52570,1983,278
"Mountain View",52350,1983,609
"Naturita",53120,1983,720
"Nederland",53175,1983,1333
"New Castle",53395,1983,643
"Northglenn",54330,1983,30365
"Norwood",54880,1983,420
"Nucla",54935,1983,911
"Nunn",55045,1983,298
"Oak Creek",55155,1983,798
"Olathe",55540,1983,1315
"Olney Springs",55705,1983,231
"Ophir",55870,1983,43
"Orchard City",55980,1983,2210
"Ordway",56145,1983,1142
"Otis",56365,1983,547
"Ouray",56420,1983,697
"Ovid",56475,1983,421
"Pagosa Springs",56860,1983,1389
"Palisade",56970,1983,1797
"Palmer Lake",57025,1983,1198
"Paoli",57245,1983,70
"Paonia",57300,1983,1690
"Parachute",57400,1983,888
"Parker",57630,1983,392
"Peetz",58235,1983,201
"Pierce",59005,1983,905
"Pitkin",59830,1983,52
"Platteville",60160,1983,1702
"Poncha Springs",60600,1983,311
"Pritchett",61315,1983,183
"Pueblo",62000,1983,99291
"Ramah",62660,1983,120
"Rangely",62880,1983,2774
"Raymer",63045,1983,90
"Red Cliff",63265,1983,341
"Rico",64090,1983,89
"Ridgway",64200,1983,420
"Rifle",64255,1983,4716
"Rockvale",64970,1983,358
"Rocky Ford",65190,1983,4704
"Romeo",65740,1983,320
"Rye",66895,1983,210
"Saguache",67005,1983,661
"Salida",67280,1983,4895
"San Luis",68105,1983,886
"Sanford",67830,1983,733
"Sawpit",68655,1983,36
"Sedgwick",68930,1983,224
"Seibert",69040,1983,188
"Severance",69150,1983,118
"Sheridan",69645,1983,5672
"Sheridan Lake",69700,1983,88
"Silt",70195,1983,1187
"Silver Cliff",70250,1983,333
"Silver Plume",70360,1983,145
"Silverthorne",70525,1983,1198
"Silverton",70580,1983,977
"Simla",70635,1983,525
"Snowmass Village",71755,1983,1080
"Springfield",73330,1983,1609
"Starkville",73715,1983,129
"Steamboat Springs",73825,1983,5806
"Sterling",73935,1983,11611
"Stratton",74485,1983,687
"Sugar City",74815,1983,302
"Superior",75640,1983,235
"Swink",75970,1983,675
"Telluride",76795,1983,941
"Thornton",77290,1983,48926
"Timnath",77510,1983,193
"Trinidad",78610,1983,9719
"Two Buttes",79270,1983,75
"Vail",80040,1983,3780
"Victor",80865,1983,277
"Vilas",81030,1983,118
"Vona",81690,1983,109
"Walden",82130,1983,955
"Walsenburg",82350,1983,3920
"Walsh",82460,1983,828
"Ward",82735,1983,125
"Wellington",83230,1983,1413
"Westcliffe",83450,1983,338
"Westminster",83835,1983,60152
"Wheat Ridge",84440,1983,30844
"Wiggins",84770,1983,542
"Wiley",85045,1983,440
"Williamsburg",85155,1983,86
"Windsor",85485,1983,4747
"Winter Park",85705,1983,565
"Woodland Park",86090,1983,3241
"Wray",86310,1983,2274
"Yampa",86475,1983,401
"Yuma",86750,1983,2980
"Aguilar",760,1984,591
"Akron",925,1984,1839
"Alamosa",1090,1984,7260
"Alma",1530,1984,125
"Antonito",2355,1984,1044
"Arriba",3235,1984,237
"Arvada",3455,1984,88588
"Aspen",3620,1984,3434
"Ault",3950,1984,1077
"Aurora",4000,1984,209747
"Avon",4110,1984,1251
"Basalt",4935,1984,668
"Bayfield",5265,1984,955
"Bennett",6090,1984,1797
"Berthoud",6255,1984,2605
"Bethune",6530,1984,168
"Black Hawk",7025,1984,320
"Blanca",7190,1984,276
"Blue River",7410,1984,366
"Bonanza City",7571,1984,11
"Boone",7795,1984,406
"Boulder",7850,1984,79907
"Bow Mar",8070,1984,986
"Branson",8345,1984,67
"Breckenridge",8400,1984,1168
"Brighton",8675,1984,14111
"Brookside",9115,1984,190
"Broomfield",9280,1984,22568
"Brush",9555,1984,4326
"Buena Vista",10105,1984,1937
"Burlington",10600,1984,3244
"Calhan",11260,1984,793
"Campo",11645,1984,156
"Canon City",11810,1984,13531
"Carbondale",12045,1984,2224
"Castle Rock",12415,1984,4998
"Cedaredge",12635,1984,1352
"Center",12855,1984,1876
"Central City",12910,1984,393
"Cheraw",13460,1984,268
"Cherry Hills Village",13845,1984,5476
"Cheyenne Wells",14175,1984,1061
"Coal Creek",15330,1984,171
"Cokedale",15550,1984,95
"Collbran",15605,1984,313
"Colorado Springs",16000,1984,251288
"Columbine Valley",16385,1984,1047
"Commerce City",16495,1984,17003
"Cortez",17375,1984,8157
"Craig",17760,1984,9858
"Crawford",17925,1984,235
"Creede",14765,1984,623
"Crested Butte",18310,1984,870
"Crestone",18420,1984,47
"Cripple Creek",18530,1984,690
"Crook",18640,1984,165
"Crowley",18750,1984,204
"Dacono",19080,1984,2258
"De Beque",19355,1984,293
"Deer Trail",19630,1984,511
"Del Norte",19795,1984,1790
"Delta",19850,1984,4185
"Denver",20000,1984,496672
"Dillon",20440,1984,490
"Dinosaur",20495,1984,421
"Dolores",20770,1984,993
"Dove Creek",21265,1984,783
"Durango",22035,1984,12491
"Eads",22145,1984,919
"Eagle",22200,1984,1215
"Eaton",22860,1984,1901
"Eckley",23025,1984,234
"Edgewater",23135,1984,4940
"Elizabeth",23740,1984,940
"Empire",24620,1984,427
"Englewood",24785,1984,28776
"Erie",24950,1984,1299
"Estes Park",25115,1984,3003
"Evans",25280,1984,5288
"Fairplay",25610,1984,479
"Federal Heights",26270,1984,8031
"Firestone",26600,1984,1256
"Flagler",26765,1984,594
"Fleming",26875,1984,375
"Florence",27040,1984,3277
"Fort Collins",27425,1984,74897
"Fort Lupton",27700,1984,4611
"Fort Morgan",27810,1984,9121
"Fountain",27865,1984,9424
"Fowler",27975,1984,1194
"Fraser",28305,1984,632
"Frederick",28360,1984,899
"Frisco",28690,1984,1505
"Fruita",28745,1984,3692
"Garden City",29185,1984,123
"Genoa",29680,1984,167
"Georgetown",29735,1984,916
"Gilcrest",29955,1984,1056
"Glendale",30340,1984,2806
"Glenwood Springs",30780,1984,5348
"Golden",30835,1984,13737
"Granada",31550,1984,600
"Granby",31605,1984,1149
"Grand Junction",31660,1984,31009
"Grand Lake",31715,1984,395
"Greeley",32155,1984,57135
"Green Mountain Falls",32650,1984,685
"Greenwood Village",33035,1984,6860
"Grover",33310,1984,149
"Gunnison",33640,1984,5451
"Gypsum",33695,1984,1401
"Hartman",34520,1984,125
"Haswell",34740,1984,96
"Haxtun",34960,1984,941
"Hayden",35070,1984,1604
"Hillrose",36610,1984,196
"Holly",37215,1984,998
"Holyoke",37270,1984,2060
"Hooper",37380,1984,90
"Hot Sulphur Springs",37600,1984,412
"Hotchkiss",37545,1984,1051
"Hudson",37820,1984,818
"Hugo",37875,1984,704
"Idaho Springs",38370,1984,2090
"Ignacio",38535,1984,733
"Iliff",38590,1984,207
"Jamestown",39195,1984,239
"Johnstown",39855,1984,1580
"Julesburg",39965,1984,1528
"Keenesburg",40185,1984,528
"Kersey",40515,1984,963
"Kim",40570,1984,97
"Kiowa",40790,1984,272
"Kit Carson",41010,1984,270
"Kremmling",41560,1984,1385
"La Jara",42055,1984,823
"La Junta",42110,1984,8230
"La Salle",43605,1984,1846
"La Veta",44100,1984,705
"Lafayette",41835,1984,12634
"Lake City",42330,1984,286
"Lakeside",42495,1984,15
"Lakewood",43000,1984,122931
"Lamar",43110,1984,8734
"Larkspur",43550,1984,160
"Las Animas",43660,1984,2797
"Leadville",44320,1984,3204
"Limon",44980,1984,1739
"Littleton",45255,1984,31639
"Lochbuie",45530,1984,955
"Log Lane Village",45695,1984,710
"Longmont",45970,1984,47984
"Louisville",46355,1984,8260
"Loveland",46465,1984,33873
"Lyons",47070,1984,1266
"Manassa",48060,1984,1058
"Mancos",48115,1984,966
"Manitou Springs",48445,1984,4741
"Manzanola",48500,1984,458
"Marble",48555,1984,44
"Mead",49600,1984,415
"Meeker",49875,1984,2314
"Merino",50040,1984,279
"Milliken",50480,1984,1582
"Minturn",50920,1984,947
"Moffat",51250,1984,111
"Monte Vista",51635,1984,4263
"Montezuma",51690,1984,42
"Montrose",51745,1984,9263
"Monument",51800,1984,898
"Morrison",52075,1984,504
"Mount Crested Butte",52570,1984,275
"Mountain View",52350,1984,603
"Naturita",53120,1984,628
"Nederland",53175,1984,1309
"New Castle",53395,1984,572
"Northglenn",54330,1984,29902
"Norwood",54880,1984,424
"Nucla",54935,1984,801
"Nunn",55045,1984,302
"Oak Creek",55155,1984,785
"Olathe",55540,1984,1304
"Olney Springs",55705,1984,204
"Ophir",55870,1984,47
"Orchard City",55980,1984,2282
"Ordway",56145,1984,1135
"Otis",56365,1984,553
"Ouray",56420,1984,714
"Ovid",56475,1984,411
"Pagosa Springs",56860,1984,1328
"Palisade",56970,1984,1761
"Palmer Lake",57025,1984,1218
"Paoli",57245,1984,64
"Paonia",57300,1984,1772
"Parachute",57400,1984,736
"Parker",57630,1984,434
"Peetz",58235,1984,202
"Pierce",59005,1984,855
"Pitkin",59830,1984,51
"Platteville",60160,1984,1617
"Poncha Springs",60600,1984,298
"Pritchett",61315,1984,182
"Pueblo",62000,1984,98360
"Ramah",62660,1984,114
"Rangely",62880,1984,2598
"Raymer",63045,1984,81
"Red Cliff",63265,1984,329
"Rico",64090,1984,82
"Ridgway",64200,1984,438
"Rifle",64255,1984,3918
"Rockvale",64970,1984,350
"Rocky Ford",65190,1984,4572
"Romeo",65740,1984,382
"Rye",66895,1984,207
"Saguache",67005,1984,630
"Salida",67280,1984,4759
"San Luis",68105,1984,873
"Sanford",67830,1984,742
"Sawpit",68655,1984,38
"Sedgwick",68930,1984,227
"Seibert",69040,1984,181
"Severance",69150,1984,113
"Sheridan",69645,1984,5805
"Sheridan Lake",69700,1984,91
"Silt",70195,1984,1099
"Silver Cliff",70250,1984,356
"Silver Plume",70360,1984,141
"Silverthorne",70525,1984,1461
"Silverton",70580,1984,890
"Simla",70635,1984,522
"Snowmass Village",71755,1984,1203
"Springfield",73330,1984,1546
"Starkville",73715,1984,117
"Steamboat Springs",73825,1984,6137
"Sterling",73935,1984,11397
"Stratton",74485,1984,694
"Sugar City",74815,1984,281
"Superior",75640,1984,249
"Swink",75970,1984,659
"Telluride",76795,1984,961
"Thornton",77290,1984,49557
"Timnath",77510,1984,191
"Trinidad",78610,1984,9410
"Two Buttes",79270,1984,69
"Vail",80040,1984,3683
"Victor",80865,1984,264
"Vilas",81030,1984,117
"Vona",81690,1984,113
"Walden",82130,1984,955
"Walsenburg",82350,1984,3803
"Walsh",82460,1984,792
"Ward",82735,1984,126
"Wellington",83230,1984,1284
"Westcliffe",83450,1984,363
"Westminster",83835,1984,62697
"Wheat Ridge",84440,1984,30622
"Wiggins",84770,1984,522
"Wiley",85045,1984,459
"Williamsburg",85155,1984,87
"Windsor",85485,1984,4681
"Winter Park",85705,1984,622
"Woodland Park",86090,1984,3665
"Wray",86310,1984,2215
"Yampa",86475,1984,382
"Yuma",86750,1984,2966
"Aguilar",760,1985,591
"Akron",925,1985,1803
"Alamosa",1090,1985,7257
"Alma",1530,1985,114
"Antonito",2355,1985,996
"Arriba",3235,1985,246
"Arvada",3455,1985,89046
"Aspen",3620,1985,3513
"Ault",3950,1985,1083
"Aurora",4000,1985,220796
"Avon",4110,1985,1444
"Basalt",4935,1985,713
"Bayfield",5265,1985,993
"Bennett",6090,1985,1968
"Berthoud",6255,1985,2721
"Bethune",6530,1985,166
"Black Hawk",7025,1985,330
"Blanca",7190,1985,286
"Blue River",7410,1985,403
"Bonanza City",7571,1985,12
"Boone",7795,1985,398
"Boulder",7850,1985,78517
"Bow Mar",8070,1985,990
"Branson",8345,1985,65
"Breckenridge",8400,1985,1263
"Brighton",8675,1985,14278
"Brookside",9115,1985,190
"Broomfield",9280,1985,22698
"Brush",9555,1985,4292
"Buena Vista",10105,1985,1845
"Burlington",10600,1985,3142
"Calhan",11260,1985,850
"Campo",11645,1985,147
"Canon City",11810,1985,13403
"Carbondale",12045,1985,2579
"Castle Rock",12415,1985,5374
"Cedaredge",12635,1985,1326
"Center",12855,1985,1896
"Central City",12910,1985,398
"Cheraw",13460,1985,276
"Cherry Hills Village",13845,1985,5516
"Cheyenne Wells",14175,1985,1100
"Coal Creek",15330,1985,165
"Cokedale",15550,1985,94
"Collbran",15605,1985,278
"Colorado Springs",16000,1985,262005
"Columbine Valley",16385,1985,1071
"Commerce City",16495,1985,16999
"Cortez",17375,1985,7856
"Craig",17760,1985,9277
"Crawford",17925,1985,218
"Creede",14765,1985,593
"Crested Butte",18310,1985,853
"Crestone",18420,1985,45
"Cripple Creek",18530,1985,681
"Crook",18640,1985,161
"Crowley",18750,1985,213
"Dacono",19080,1985,2288
"De Beque",19355,1985,270
"Deer Trail",19630,1985,535
"Del Norte",19795,1985,1803
"Delta",19850,1985,4039
"Denver",20000,1985,496431
"Dillon",20440,1985,531
"Dinosaur",20495,1985,402
"Dolores",20770,1985,967
"Dove Creek",21265,1985,703
"Durango",22035,1985,12440
"Eads",22145,1985,877
"Eagle",22200,1985,1309
"Eaton",22860,1985,1929
"Eckley",23025,1985,225
"Edgewater",23135,1985,4954
"Elizabeth",23740,1985,967
"Empire",24620,1985,433
"Englewood",24785,1985,28302
"Erie",24950,1985,1313
"Estes Park",25115,1985,3069
"Evans",25280,1985,5715
"Fairplay",25610,1985,455
"Federal Heights",26270,1985,8440
"Firestone",26600,1985,1288
"Flagler",26765,1985,580
"Fleming",26875,1985,368
"Florence",27040,1985,3287
"Fort Collins",27425,1985,76649
"Fort Lupton",27700,1985,4877
"Fort Morgan",27810,1985,9016
"Fountain",27865,1985,9737
"Fowler",27975,1985,1194
"Fraser",28305,1985,665
"Frederick",28360,1985,925
"Frisco",28690,1985,1586
"Fruita",28745,1985,3577
"Garden City",29185,1985,124
"Genoa",29680,1985,173
"Georgetown",29735,1985,946
"Gilcrest",29955,1985,1070
"Glendale",30340,1985,2851
"Glenwood Springs",30780,1985,5432
"Golden",30835,1985,14006
"Granada",31550,1985,600
"Granby",31605,1985,1184
"Grand Junction",31660,1985,28945
"Grand Lake",31715,1985,392
"Greeley",32155,1985,57331
"Green Mountain Falls",32650,1985,705
"Greenwood Village",33035,1985,7064
"Grover",33310,1985,148
"Gunnison",33640,1985,5388
"Gypsum",33695,1985,1621
"Hartman",34520,1985,124
"Haswell",34740,1985,85
"Haxtun",34960,1985,928
"Hayden",35070,1985,1549
"Hillrose",36610,1985,189
"Holly",37215,1985,988
"Holyoke",37270,1985,2058
"Hooper",37380,1985,93
"Hot Sulphur Springs",37600,1985,414
"Hotchkiss",37545,1985,1045
"Hudson",37820,1985,853
"Hugo",37875,1985,713
"Idaho Springs",38370,1985,2116
"Ignacio",38535,1985,735
"Iliff",38590,1985,201
"Jamestown",39195,1985,235
"Johnstown",39855,1985,1598
"Julesburg",39965,1985,1438
"Keenesburg",40185,1985,546
"Kersey",40515,1985,982
"Kim",40570,1985,93
"Kiowa",40790,1985,287
"Kit Carson",41010,1985,274
"Kremmling",41560,1985,1403
"La Jara",42055,1985,787
"La Junta",42110,1985,8250
"La Salle",43605,1985,1855
"La Veta",44100,1985,741
"Lafayette",41835,1985,13323
"Lake City",42330,1985,232
"Lakeside",42495,1985,15
"Lakewood",43000,1985,124472
"Lamar",43110,1985,8839
"Larkspur",43550,1985,168
"Las Animas",43660,1985,2739
"Leadville",44320,1985,3056
"Limon",44980,1985,1788
"Littleton",45255,1985,32159
"Lochbuie",45530,1985,1063
"Log Lane Village",45695,1985,694
"Longmont",45970,1985,47855
"Louisville",46355,1985,9631
"Loveland",46465,1985,35094
"Lyons",47070,1985,1261
"Manassa",48060,1985,938
"Mancos",48115,1985,921
"Manitou Springs",48445,1985,4834
"Manzanola",48500,1985,460
"Marble",48555,1985,47
"Mead",49600,1985,431
"Meeker",49875,1985,2131
"Merino",50040,1985,281
"Milliken",50480,1985,1610
"Minturn",50920,1985,942
"Moffat",51250,1985,109
"Monte Vista",51635,1985,4338
"Montezuma",51690,1985,47
"Montrose",51745,1985,9109
"Monument",51800,1985,952
"Morrison",52075,1985,506
"Mount Crested Butte",52570,1985,274
"Mountain View",52350,1985,604
"Naturita",53120,1985,570
"Nederland",53175,1985,1286
"New Castle",53395,1985,467
"Northglenn",54330,1985,29592
"Norwood",54880,1985,449
"Nucla",54935,1985,732
"Nunn",55045,1985,308
"Oak Creek",55155,1985,741
"Olathe",55540,1985,1278
"Olney Springs",55705,1985,202
"Ophir",55870,1985,54
"Orchard City",55980,1985,2260
"Ordway",56145,1985,1104
"Otis",56365,1985,538
"Ouray",56420,1985,674
"Ovid",56475,1985,381
"Pagosa Springs",56860,1985,1311
"Palisade",56970,1985,1656
"Palmer Lake",57025,1985,1248
"Paoli",57245,1985,60
"Paonia",57300,1985,1762
"Parachute",57400,1985,746
"Parker",57630,1985,476
"Peetz",58235,1985,196
"Pierce",59005,1985,856
"Pitkin",59830,1985,48
"Platteville",60160,1985,1657
"Poncha Springs",60600,1985,282
"Pritchett",61315,1985,178
"Pueblo",62000,1985,97910
"Ramah",62660,1985,113
"Rangely",62880,1985,2520
"Raymer",63045,1985,82
"Red Cliff",63265,1985,319
"Rico",64090,1985,87
"Ridgway",64200,1985,425
"Rifle",64255,1985,4153
"Rockvale",64970,1985,346
"Rocky Ford",65190,1985,4542
"Romeo",65740,1985,384
"Rye",66895,1985,201
"Saguache",67005,1985,613
"Salida",67280,1985,4584
"San Luis",68105,1985,893
"Sanford",67830,1985,731
"Sawpit",68655,1985,40
"Sedgwick",68930,1985,207
"Seibert",69040,1985,175
"Severance",69150,1985,113
"Sheridan",69645,1985,5855
"Sheridan Lake",69700,1985,87
"Silt",70195,1985,1046
"Silver Cliff",70250,1985,386
"Silver Plume",70360,1985,143
"Silverthorne",70525,1985,1587
"Silverton",70580,1985,743
"Simla",70635,1985,527
"Snowmass Village",71755,1985,1297
"Springfield",73330,1985,1486
"Starkville",73715,1985,112
"Steamboat Springs",73825,1985,6268
"Sterling",73935,1985,11265
"Stratton",74485,1985,663
"Sugar City",74815,1985,284
"Superior",75640,1985,252
"Swink",75970,1985,658
"Telluride",76795,1985,1030
"Thornton",77290,1985,51703
"Timnath",77510,1985,190
"Trinidad",78610,1985,9077
"Two Buttes",79270,1985,65
"Vail",80040,1985,3789
"Victor",80865,1985,257
"Vilas",81030,1985,115
"Vona",81690,1985,113
"Walden",82130,1985,928
"Walsenburg",82350,1985,3842
"Walsh",82460,1985,758
"Ward",82735,1985,122
"Wellington",83230,1985,1284
"Westcliffe",83450,1985,383
"Westminster",83835,1985,65221
"Wheat Ridge",84440,1985,30540
"Wiggins",84770,1985,508
"Wiley",85045,1985,459
"Williamsburg",85155,1985,90
"Windsor",85485,1985,4853
"Winter Park",85705,1985,651
"Woodland Park",86090,1985,3960
"Wray",86310,1985,2202
"Yampa",86475,1985,355
"Yuma",86750,1985,2956
"Aguilar",760,1986,574
"Akron",925,1986,1739
"Alamosa",1090,1986,7426
"Alma",1530,1986,113
"Antonito",2355,1986,1000
"Arriba",3235,1986,234
"Arvada",3455,1986,89409
"Aspen",3620,1986,3658
"Ault",3950,1986,1065
"Aurora",4000,1986,223403
"Avon",4110,1986,1508
"Basalt",4935,1986,729
"Bayfield",5265,1986,986
"Bennett",6090,1986,1890
"Berthoud",6255,1986,2805
"Bethune",6530,1986,165
"Black Hawk",7025,1986,328
"Blanca",7190,1986,283
"Blue River",7410,1986,425
"Bonanza City",7571,1986,13
"Boone",7795,1986,386
"Boulder",7850,1986,79703
"Bow Mar",8070,1986,951
"Branson",8345,1986,63
"Breckenridge",8400,1986,1302
"Brighton",8675,1986,14208
"Brookside",9115,1986,182
"Broomfield",9280,1986,23172
"Brush",9555,1986,4110
"Buena Vista",10105,1986,1838
"Burlington",10600,1986,3066
"Calhan",11260,1986,854
"Campo",11645,1986,136
"Canon City",11810,1986,12850
"Carbondale",12045,1986,2544
"Castle Rock",12415,1986,6965
"Cedaredge",12635,1986,1285
"Center",12855,1986,1966
"Central City",12910,1986,402
"Cheraw",13460,1986,273
"Cherry Hills Village",13845,1986,5388
"Cheyenne Wells",14175,1986,1046
"Coal Creek",15330,1986,158
"Cokedale",15550,1986,121
"Collbran",15605,1986,258
"Colorado Springs",16000,1986,269488
"Columbine Valley",16385,1986,1071
"Commerce City",16495,1986,17347
"Cortez",17375,1986,7618
"Craig",17760,1986,8874
"Crawford",17925,1986,225
"Creede",14765,1986,537
"Crested Butte",18310,1986,899
"Crestone",18420,1986,46
"Cripple Creek",18530,1986,670
"Crook",18640,1986,153
"Crowley",18750,1986,210
"Dacono",19080,1986,2238
"De Beque",19355,1986,257
"Deer Trail",19630,1986,522
"Del Norte",19795,1986,1866
"Delta",19850,1986,3855
"Denver",20000,1986,497014
"Dillon",20440,1986,551
"Dinosaur",20495,1986,380
"Dolores",20770,1986,927
"Dove Creek",21265,1986,680
"Durango",22035,1986,11990
"Eads",22145,1986,852
"Eagle",22200,1986,1352
"Eaton",22860,1986,1911
"Eckley",23025,1986,222
"Edgewater",23135,1986,4861
"Elizabeth",23740,1986,938
"Empire",24620,1986,436
"Englewood",24785,1986,28944
"Erie",24950,1986,1280
"Estes Park",25115,1986,3132
"Evans",25280,1986,5733
"Fairplay",25610,1986,448
"Federal Heights",26270,1986,9663
"Firestone",26600,1986,1303
"Flagler",26765,1986,570
"Fleming",26875,1986,352
"Florence",27040,1986,3111
"Fort Collins",27425,1986,79674
"Fort Lupton",27700,1986,4992
"Fort Morgan",27810,1986,8721
"Fountain",27865,1986,9957
"Fowler",27975,1986,1176
"Fraser",28305,1986,661
"Frederick",28360,1986,955
"Frisco",28690,1986,1644
"Fruita",28745,1986,3515
"Garden City",29185,1986,122
"Genoa",29680,1986,167
"Georgetown",29735,1986,968
"Gilcrest",29955,1986,1058
"Glendale",30340,1986,2743
"Glenwood Springs",30780,1986,5415
"Golden",30835,1986,13782
"Granada",31550,1986,579
"Granby",31605,1986,1161
"Grand Junction",31660,1986,27905
"Grand Lake",31715,1986,367
"Greeley",32155,1986,57757
