LENGTH,WEIGHT,DIV,WDID,NAME,SHAPE_Leng
695.42154188400,0.00000000000,1,8000759,MCARTHUR DITCH,695.42155861000
1658.54302320000,0.00000000000,1,0600735,LEWIS H DAVIDSON D,1658.54294327000
570.27096292300,0.00000000000,1,2300968,KAMMER DITCH,570.27095498900
6252.36258158000,0.00000000000,1,6400599,RICE DITCH,6252.36250900000
8173.16443738000,0.00000000000,1,0300918,FORT COLLINS IRR CNL,8173.16449313000
28241.92441370000,0.00000000000,1,6400504,PETERSON DITCH,28241.92433930000
15377.69289740000,0.00000000000,1,0100513,JACKSON LAKE INLET DITCH,15377.69288090000
34393.45656380000,0.00000000000,1,0100501,EMPIRE DITCH,34393.45638020000
6989.34213190000,0.00000000000,1,0200830,SECTION NO 3 DITCH,6989.34223081000
840.43790941300,0.00000000000,1,8000667,SOUTH SIDE DITCH,840.43790900100
2919.28850266000,0.00000000000,1,0801180,EAST PLUM CR DITCH,2919.28865747000
158.98950493000,0.00000000000,1,8000776,MEADOW DITCH,158.98951958900
1707.85051200000,0.00000000000,1,0801418,NECESSITY DITCH,1707.85048869000
732.60392902300,0.00000000000,1,4800529,BROWN DITCH NUNN CREEK,732.60398327300
514.70460910700,0.00000000000,1,8000761,WINKLER DITCH 3,514.70461406400
832.93592306600,0.00000000000,1,4800515,JIMMIE CREEK DITCH,832.93589752700
1185.57913015000,0.00000000000,1,8000828,WILLOWMERE SOUTH DITCH,1185.57927773000
3170.59518215000,0.00000000000,1,4800531,DAVY DITCH,3170.59524968000
958.79578414000,0.00000000000,1,2301018,TAYLORS JEFFERSON CR D,958.79596104300
3474.33046370000,0.00000000000,1,0500563,BONUS DITCH,3474.33052725000
3932.60536376000,0.00000000000,1,6400515,HARMONY DITCH 2,3932.60532003000
5353.57187538000,0.00000000000,1,0500560,BECKWITH DITCH,5353.57169554000
19293.16181580000,0.00000000000,1,0300934,CANAL 3 DITCH,19293.16178190000
2628.44293818000,0.00000000000,1,6400525,HENDERSON SMITH DITCH,2628.44298881000
978.10567747500,0.00000000000,1,2300932,ALLEN ANDERSON DITCH,978.10588369400
3944.45193305000,0.00000000000,1,0400524,HOME SUPPLY DITCH,3944.45179992000
1811.58177207000,0.00000000000,1,4800527,LINK DITCH 2,1811.58166953000
58.50849719970,0.00000000000,1,8000843,SWAN DITCH 1,58.50854965450
887.41075834800,0.00000000000,1,0500547,OLIGARCHY DITCH,887.41069617900
5716.50899511000,0.00000000000,1,2300683,ELISHA ALDEN DITCH,5716.50908057000
1506.10316751000,0.00000000000,1,2300866,WILSON DITCH,1506.10327418000
543.81329876900,0.00000000000,1,4800552,OLLIE DITCH,543.81322638300
3393.60974736000,0.00000000000,1,4800509,MARTIN DITCH 1,3393.60978601000
824.83410262600,0.00000000000,1,0900739,HICKS NO 2 DITCH,824.83416456400
10560.08866100000,0.00000000000,1,0400517,EVANSTOWN DITCH,10560.08859350000
2462.11871672000,0.00000000000,1,4800542,LAMB DITCH,2462.11872588000
3655.01940153000,0.00000000000,1,2300787,WADLEY DITCH 1,3655.01907383000
5241.75962331000,0.00000000000,1,0100515,UPPER PLATTE BEAVER CNL,5241.75966288000
1399.40918859000,0.00000000000,1,4800544,PINE CREEK DITCH,1399.40916000000
1617.67542058000,0.00000000000,1,0900731,ARNETT/HARRIMAN DITCH,1617.67539020000
161.72406189000,0.00000000000,1,0305381,WARREN LAKE RES FEED D,161.72403542800
16903.37429980000,0.00000000000,1,0300907,POUDRE VALLEY CANAL,16903.37441310000
2028.60392159000,0.00000000000,1,0400541,RIST GOSS DITCH,2028.60401829000
2260.69536770000,0.00000000000,1,8000674,J HIGGINSON DITCH,2260.69545510000
2171.19293567000,0.00000000000,1,4800512,HILLS DITCH,2171.19290041000
2503.49380924000,0.00000000000,1,6400511,HARMONY DITCH 1,2503.49385443000
15700.12340400000,0.00000000000,1,0500539,JAMES DITCH,15700.12340300000
